date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:09	327296/327296	---M--	200	added ('OK')	image/png	etag:%226e2f0e98b73054a02c73b7f58987cd10%22	https://assets.vercel.com/image/upload/v1668083314/nextjs-docs/darkmode/typescript-command-palette.png	C:/My%20Web%20Sites/NextJS-13.2-DOCS/assets.vercel.com/image/upload/v1668083314/nextjs-docs/darkmode/typescript-command-palette.png	(from https://beta.nextjs.org/docs/configuring/typescript)
23:26:09	712784/712784	---M--	200	added ('OK')	image/png	etag:%22fc6b8c0e683ee1a50f4570795801b6ff%22	https://assets.vercel.com/image/upload/v1668082805/nextjs-docs/darkmode/typescript-prompt_1.png	C:/My%20Web%20Sites/NextJS-13.2-DOCS/assets.vercel.com/image/upload/v1668082805/nextjs-docs/darkmode/typescript-prompt_1.png	(from https://beta.nextjs.org/docs/configuring/typescript)
23:26:09	96760/96760	---MCZ	200	added ('OK')	text/html	etag:W/%22dcdd58a054422ff7075fc84a79611665%22	https://beta.nextjs.org/docs/configuring/eslint	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/configuring/eslint.html	(from https://beta.nextjs.org/docs/configuring/turbopack)
23:26:10	96945/96945	---MCZ	200	added ('OK')	text/html	etag:W/%22b540b606347d64c135b69f396af99462%22	https://beta.nextjs.org/docs/configuring/absolute-imports-and-module-path-aliases	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/configuring/absolute-imports-and-module-path-aliases.html	(from https://beta.nextjs.org/docs/api-reference/components/link)
23:26:10	14356/14356	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2217zmzqurt9lb2s%22	https://beta.nextjs.org/docs/optimizing/image	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/optimizing/image	(from https://beta.nextjs.org/docs/api-reference/components/image)
23:26:10	91352/91352	---MCZ	200	added ('OK')	text/html	etag:W/%228273f6a16c1fdf6435fc102dfd2674a6%22	https://beta.nextjs.org/learn/seo/web-performance/lcp	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/web-performance/lcp	(from https://beta.nextjs.org/docs/api-reference/components/image)
23:26:11	14356/14356	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2217zmzqurt9lb2s%22	https://beta.nextjs.org/docs/api-reference/next.config.js/headers	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-reference/next.config.js/headers	(from https://beta.nextjs.org/docs/api-reference/components/image)
23:26:11	14356/14356	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2217zmzqurt9lb2s%22	https://beta.nextjs.org/docs/advanced-features/security-headers	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/advanced-features/security-headers	(from https://beta.nextjs.org/docs/api-reference/components/image)
23:26:19	96679/96679	---MCZ	200	added ('OK')	text/html	etag:W/%22617cf1bc4e2ee9adda13c99dc120a38b%22	https://beta.nextjs.org/docs/api-reference/use-params	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-reference/use-params.html	(from https://beta.nextjs.org/docs/api-reference/use-router)
23:26:20	14356/14356	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2217zmzqurt9lb2s%22	https://beta.nextjs.org/docs/basic-features/environment-variables	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/basic-features/environment-variables	(from https://beta.nextjs.org/docs/api-reference/edge)
23:26:21	96656/96656	---MCZ	200	added ('OK')	text/html	etag:W/%223af147f26ccc63a14a600c1ce6f05e8c%22	https://beta.nextjs.org/docs/api-reference/create-nextjs-app	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-reference/create-nextjs-app.html	(from https://beta.nextjs.org/docs/api-reference/metadata)
23:26:21	14356/14356	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2217zmzqurt9lb2s%22	https://beta.nextjs.org/docs/v12/upgrade-guide/codemods	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/v12/upgrade-guide/codemods	(from https://beta.nextjs.org/docs/upgrade-guide/version-11)
23:26:23	140961/140961	---MCZ	200	added ('OK')	text/html	etag:W/%22b61c4e97337b4b675c902f441aed19d9%22	https://beta.nextjs.org/blog/next-9	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/blog/next-9	(from https://beta.nextjs.org/docs/upgrade-guide/version-9)
23:26:23	116002/116002	---MCZ	200	added ('OK')	text/html	etag:W/%22e18d11084447961eeef3c5dedb894bd7%22	https://beta.nextjs.org/blog/next-9-4	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/blog/next-9-4	(from https://beta.nextjs.org/docs/upgrade-guide/codemods)
23:26:23	96687/96687	---MCZ	200	added ('OK')	text/html	etag:W/%229261dfc50e0b30f3208191c8d3457aa7%22	https://beta.nextjs.org/docs/guides/debugging	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/guides/debugging.html	(from https://beta.nextjs.org/docs/upgrade-guide/codemods)
23:26:24	96645/96645	---MCZ	200	added ('OK')	text/html	etag:W/%22f99438b715b2a223ed3b2165ad27c8ad%22	https://beta.nextjs.org/docs/guides/forms	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/guides/forms.html	(from https://beta.nextjs.org/docs/guides/internationalization)
23:26:24	96147/96147	---MCZ	200	added ('OK')	text/html	etag:W/%22d5ba00aa1307a24cd137b7bda1759272%22	https://beta.nextjs.org/docs/guides/testing	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/guides/testing.html	(from https://beta.nextjs.org/docs/guides/seo)
23:26:24	7523/7523	---MCZ	200	added ('OK')	text/css	etag:W/%2239dc11bc05b1e1cd92b9aab460c9f3ec%22	https://beta.nextjs.org/_next/static/css/e1e82b2c440d1b18.css	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/css/e1e82b2c440d1b18.css	(from https://beta.nextjs.org/blog/next-12-2)
23:26:25	10875/10875	---MCZ	200	added ('OK')	application/javascript	etag:W/%228ccd4d73d7c8fbb3e8dde68d19640395%22	https://beta.nextjs.org/_next/static/chunks/2041-a1153c6c305c5fe1.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/2041-a1153c6c305c5fe1.js	(from https://beta.nextjs.org/blog/next-12-2)
23:26:25	47215/47215	---MCZ	200	added ('OK')	application/javascript	etag:W/%223b52b060b734d2211cb7d680bcc0c001%22	https://beta.nextjs.org/_next/static/chunks/2710-6fff41d57b4b882f.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/2710-6fff41d57b4b882f.js	(from https://beta.nextjs.org/blog/next-12-2)
23:26:25	20876/20876	---MCZ	200	added ('OK')	application/javascript	etag:W/%220f0aa1fea9c5da955c321a02b6c7ecf4%22	https://beta.nextjs.org/_next/static/chunks/3042-55ecb7d70f3ff190.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/3042-55ecb7d70f3ff190.js	(from https://beta.nextjs.org/blog/next-12-2)
23:26:25	20881/20881	---MCZ	200	added ('OK')	application/javascript	etag:W/%229bf4e67b359a43f8112cf6ed4e9e7944%22	https://beta.nextjs.org/_next/static/chunks/1697-a2a4d86c8e65f960.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/1697-a2a4d86c8e65f960.js	(from https://beta.nextjs.org/blog/next-12-2)
23:26:26	135400/135400	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272f117aca55e31e4ee4e47fdddc13dcd%22	https://beta.nextjs.org/_next/static/chunks/pages/blog/next-12-2-fe44a176a8dc7cb2.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/pages/blog/next-12-2-fe44a176a8dc7cb2.js	(from https://beta.nextjs.org/blog/next-12-2)
23:26:26	4676/4676	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2012:26:52%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Ftim.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/tim9be2.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:26	3008/3008	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202023%2006:06:17%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fsokra.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/sokra9bae.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:26	2075/2075	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2018:46:36%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fkdy.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/kdyd5b8.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:26	2655/2655	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2018:46:36%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fmaia.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/maiaea22.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:27	4691/4691	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2013:39:25%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fjj.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/jj7fb8.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:27	4759/4759	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2001:52:53%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Ftimer.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/timer213c.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:27	4747/4747	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2018:47:21%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fshu.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/shuee8c.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:27	4858/4858	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Feb%202023%2018:46:36%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fstyfle.png&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/styfle7383.png	(from https://beta.nextjs.org/blog/next-12-2)
23:26:28	2291/2291	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Feb%202023%2018:46:37%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fjiachi.png&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/jiachi633d.png	(from https://beta.nextjs.org/blog/next-12-2)
23:26:28	4543/4543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202023%2006:07:14%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fjavi.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/javi97aa.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:28	4998/4998	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2018:46:37%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fteam%2Fbalazs.jpg&w=64&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/balazs2ccd.jpg	(from https://beta.nextjs.org/blog/next-12-2)
23:26:29	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/messages/middleware-upgrade-guide	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/messages/middleware-upgrade-guide.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:29	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/deployment	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/deployment.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:30	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/basic-features/data-fetching/incremental-static-regeneration	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/basic-features/data-fetching/incremental-static-regeneration.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:30	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/api-reference/edge-runtime	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-reference/edge-runtime.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:31	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/api-routes/edge-api-routes	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-routes/edge-api-routes.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:31	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/advanced-features/react-18/streaming	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/advanced-features/react-18/streaming.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:31	14356/14356	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2217zmzqurt9lb2s%22	https://beta.nextjs.org/docs/advanced-features/react-18/server-components	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/advanced-features/react-18/server-components	(from https://beta.nextjs.org/blog/next-12-2)
23:26:32	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/advanced-features/react-18/switchable-runtime	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/advanced-features/react-18/switchable-runtime.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:32	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/api-reference/next/future/image	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-reference/next/future/image.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:32	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/api-reference/next/image	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/api-reference/next/image.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:33	30425/30425	---MCZ	200	added ('OK')	text/html	etag:W/%22b7fff456bab1c4e20b818ab8624fc7e2%22	https://beta.nextjs.org/docs/advanced-features/compiler	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/advanced-features/compiler.html	(from https://beta.nextjs.org/blog/next-12-2)
23:26:33	231197/231197	---MCZ	200	added ('OK')	text/html	etag:W/%22a53c185d1dae202bd4055c5de64b5214%22	https://beta.nextjs.org/blog/layouts-rfc	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/blog/layouts-rfc	(from https://beta.nextjs.org/blog/next-12-2)
23:26:33	10588/10588	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%222c556148c71ab89b5347d77ea626d191%22	https://beta.nextjs.org/blog	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/blog	(from https://beta.nextjs.org/blog/next-12-2)
23:26:34	7889/7889	---MCZ	200	added ('OK')	text/css	etag:W/%2258fca25461f5e2e3849c381541637efb%22	https://beta.nextjs.org/_next/static/css/6db5727291629b4f.css	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/css/6db5727291629b4f.css	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:34	14934/14934	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cbcf09559881ae5ce2939c63e4cc945c%22	https://beta.nextjs.org/_next/static/chunks/4221-45f03f6dcc2619b4.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/4221-45f03f6dcc2619b4.js	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:34	18327/18327	---MCZ	200	added ('OK')	application/javascript	etag:W/%2296d826d94094d7e3ccedee8ce2eadbb2%22	https://beta.nextjs.org/_next/static/chunks/6479-a12bf443ef1a1fee.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/6479-a12bf443ef1a1fee.js	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:35	9544/9544	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a2a813497fafadfbb6a5292cf59621cc%22	https://beta.nextjs.org/_next/static/chunks/1324-ae945b43b859e0fe.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/1324-ae945b43b859e0fe.js	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:35	50824/50824	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f9316957b5359b5e44edf9c7d59b3d2a%22	https://beta.nextjs.org/_next/static/chunks/23-f5cc75cf085fa1b5.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/23-f5cc75cf085fa1b5.js	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:35	31288/31288	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e1579fbbe90b9ca25393cf33cbf8e1e3%22	https://beta.nextjs.org/_next/static/chunks/pages/learn/seo/web-performance/cls-2df94ea8635731f1.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/pages/learn/seo/web-performance/cls-2df94ea8635731f1.js	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:35	80853/80853	---MCZ	200	added ('OK')	text/html	etag:W/%221eb2a606001d230c949de47e168eb98e%22	https://beta.nextjs.org/learn/foundations/about-nextjs	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/foundations/about-nextjs	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:36	91250/91250	---MCZ	200	added ('OK')	text/html	etag:W/%2287495790e1d30637db97ccd3c9eaf2c7%22	https://beta.nextjs.org/learn/foundations/from-javascript-to-react	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/foundations/from-javascript-to-react	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:36	91194/91194	---MCZ	200	added ('OK')	text/html	etag:W/%2209646e0e649e5ae5ca42a82c100d1c19%22	https://beta.nextjs.org/learn/foundations/from-react-to-nextjs	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/foundations/from-react-to-nextjs	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:36	86286/86286	---MCZ	200	added ('OK')	text/html	etag:W/%22d2f911d9943067ddc763d28645ee8b7e%22	https://beta.nextjs.org/learn/foundations/how-nextjs-works	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/foundations/how-nextjs-works	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:36	85264/85264	---MCZ	200	added ('OK')	text/html	etag:W/%2248284510358ff8ec9fcf63bc561f2338%22	https://beta.nextjs.org/learn/basics/create-nextjs-app	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/create-nextjs-app	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:37	83091/83091	---MCZ	200	added ('OK')	text/html	etag:W/%220287957e6b90137e1bc6a2926bb9437e%22	https://beta.nextjs.org/learn/basics/navigate-between-pages	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/navigate-between-pages	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:37	87297/87297	---MCZ	200	added ('OK')	text/html	etag:W/%22c9b6950c0a47986d3ef0566fc6b7dd83%22	https://beta.nextjs.org/learn/basics/assets-metadata-css	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/assets-metadata-css	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:37	86403/86403	---MCZ	200	added ('OK')	text/html	etag:W/%226e4a61372d7d4de27f14508b1b424d49%22	https://beta.nextjs.org/learn/basics/data-fetching	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/data-fetching	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:37	86302/86302	---MCZ	200	added ('OK')	text/html	etag:W/%22cff5fb700300a25b1d5abe862c5029ca%22	https://beta.nextjs.org/learn/basics/dynamic-routes	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/dynamic-routes	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:37	81011/81011	---MCZ	200	added ('OK')	text/html	etag:W/%2274140039d8b9e3fc52ad28fae0fb03c2%22	https://beta.nextjs.org/learn/basics/api-routes	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/api-routes	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:38	83916/83916	---MCZ	200	added ('OK')	text/html	etag:W/%2225216aa401aaf7af73d49c00ee6231ec%22	https://beta.nextjs.org/learn/basics/deploying-nextjs-app	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/basics/deploying-nextjs-app	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:38	82579/82579	---MCZ	200	added ('OK')	text/html	etag:W/%22d6a3fb09cd88d8b56b0d06a78889ed84%22	https://beta.nextjs.org/learn/seo/introduction-to-seo	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/introduction-to-seo	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:38	82878/82878	---MCZ	200	added ('OK')	text/html	etag:W/%22e2937586f9a87b1bdd1df5f749178abd%22	https://beta.nextjs.org/learn/seo/crawling-and-indexing	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/crawling-and-indexing	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:38	83330/83330	---MCZ	200	added ('OK')	text/html	etag:W/%226d9fe512ac465093df01507810110400%22	https://beta.nextjs.org/learn/seo/rendering-and-ranking	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/rendering-and-ranking	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:38	14704/14704	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22e85e6db785d061c1b06102c2c90551a5%22	https://beta.nextjs.org/learn/seo/web-performance	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/web-performance	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:39	90755/90755	---MCZ	200	added ('OK')	text/html	etag:W/%227a553c4d46da5a40f40d78b06912de4d%22	https://beta.nextjs.org/learn/seo/web-performance/vitals-overview	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/web-performance/vitals-overview	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:39	92050/92050	---MCZ	200	added ('OK')	text/html	etag:W/%220008e5f930fd4d286bd739dc402f9b16%22	https://beta.nextjs.org/learn/seo/web-performance/fid	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/web-performance/fid	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:40	89397/89397	---MCZ	200	added ('OK')	text/html	etag:W/%221c3f423c43645c4e0d2745a1a3af9361%22	https://beta.nextjs.org/learn/seo/web-performance/seo-impact	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/web-performance/seo-impact	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:40	83502/83502	---MCZ	200	added ('OK')	text/html	etag:W/%22b746eb34bce0ccb92b09d566615ddb28%22	https://beta.nextjs.org/learn/seo/improve	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/improve	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:40	82560/82560	---MCZ	200	added ('OK')	text/html	etag:W/%2286e5d32b35abc58366c61d403fb3cc10%22	https://beta.nextjs.org/learn/seo/monitor	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/seo/monitor	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:41	81020/81020	---MCZ	200	added ('OK')	text/html	etag:W/%22a8ec28da354102cb40ebd07b1c275839%22	https://beta.nextjs.org/learn/excel/typescript	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/learn/excel/typescript	(from https://beta.nextjs.org/learn/seo/web-performance/cls)
23:26:42	96811/96811	---MCZ	200	added ('OK')	text/html	etag:W/%22d894233665cf0e52c95f3e43a0d82cde%22	https://beta.nextjs.org/docs/deploying/environment-variables	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/docs/deploying/environment-variables.html	(from https://beta.nextjs.org/docs/middleware)
23:26:42	8152/8152	---MCZ	200	added ('OK')	text/css	etag:W/%229ff645c3a0d3d46569ca7159f84d4aff%22	https://beta.nextjs.org/_next/static/css/b40bbceca2dbbf76.css	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/css/b40bbceca2dbbf76.css	(from https://beta.nextjs.org/learn/seo/web-performance/lcp)
23:26:42	24703/24703	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f4b068706098483a27e85bb3612ec23a%22	https://beta.nextjs.org/_next/static/chunks/pages/learn/seo/web-performance/lcp-f8be7f1b3e44de10.js	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/static/chunks/pages/learn/seo/web-performance/lcp-f8be7f1b3e44de10.js	(from https://beta.nextjs.org/learn/seo/web-performance/lcp)
23:26:42	43850/43850	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Feb%202023%2017:46:57%20GMT	https://beta.nextjs.org/_next/image?url=%2Fstatic%2Fimages%2Flearn%2Fseo%2Flcp.png&w=1920&q=75	C:/My%20Web%20Sites/NextJS-13.2-DOCS/beta.nextjs.org/_next/lcp032b.png	(from https://beta.nextjs.org/learn/seo/web-performance/lcp)
